year,game_date,team,team_div,opponent,opponent_div,team_score,opponent_score,outcome
2009,2009-01-30,Boston College,I,Providence,I,2,2,0.5
2009,2009-01-30,Bethel,III,St. Mary's,III,3,6,0.0
2009,2009-01-30,Johnson and Wales,III,Salve Regina,III,7,4,1.0
2009,2009-01-31,Concordia (Wis.),III,Milwaukee School of Engineering,III,4,6,0.0
2009,2009-01-31,Massachusetts-Dartmouth,III,Fitchburg State,III,2,2,0.5
2009,2009-01-31,Minnesota-Duluth,I,Wisconsin,I,1,0,1.0
2009,2009-01-31,Nebraska-Omaha,I,Ferris State,I,1,1,0.5
2009,2009-01-31,Trinity,III,Middlebury,III,3,1,1.0
2009,2009-01-31,Wesleyan,III,Williams,III,0,6,0.0
2009,2009-01-31,Wisconsin-Superior,III,Lake Forest,III,5,2,1.0
2009,2009-01-31,Union,I,Dartmouth,I,2,2,0.5
2009,2009-01-31,Elmira,III,Manhattanville,III,1,1,0.5
2009,2009-01-31,Princeton,I,Brown,I,5,1,1.0
2009,2009-01-31,Franklin Pierce,II,Assumption,II,1,2,0.0
2009,2009-01-31,Bemidji State,I,Robert Morris,I,5,1,1.0
2009,2009-01-31,Buffalo State,III,Oswego,III,3,4,0.0
2009,2009-01-31,Colgate,I,St. Lawrence,I,2,4,0.0
2009,2009-01-31,St. Michael's,II,St. Anselm,II,2,4,0.0
2009,2009-01-31,Marian,III,Adrian,III,1,10,0.0
2009,2009-01-31,Salem State,III,Colby,III,4,1,1.0
2009,2009-01-31,Niagara,I,Alabama-Huntsville,I,5,5,0.5
2009,2009-01-31,Holy Cross,I,Connecticut,I,4,1,1.0
2009,2009-01-31,Ohio State,I,Alaska,I,6,2,1.0
2009,2009-01-31,Concordia (Minn.),III,Augsburg,III,2,4,0.0
2009,2009-01-31,Cornell,I,Clarkson,I,0,0,0.5
2009,2009-01-31,Merrimack,I,Providence,I,3,5,0.0
2009,2009-01-31,Fredonia,III,Cortland,III,2,6,0.0
2009,2009-01-31,So. New Hampshire,II,Becker,III,3,7,0.0
2009,2009-01-31,Air Force,I,Mercyhurst,I,2,3,0.0
2009,2009-01-31,Bowling Green,I,Miami,I,2,3,0.0
2009,2009-01-31,Southern Maine,III,Bowdoin,III,6,6,0.5
2009,2009-01-31,Finlandia,III,Northland,III,2,2,0.5
2009,2009-01-31,Bentley,I,Army,I,4,1,1.0
2009,2009-01-31,Michigan State,I,Lake Superior,I,2,4,0.0
2009,2009-01-31,North Dakota,I,St. Cloud State,I,4,2,1.0
2009,2009-01-31,Gustavus Adolphus,III,St. John's,III,1,2,0.0
2009,2009-01-31,Minnesota State,I,Minnesota,I,3,1,1.0
2009,2009-01-31,Quinnipiac,I,Yale,I,0,3,0.0
2009,2009-01-31,Hobart,III,Utica,III,6,0,1.0
2009,2009-01-31,Alaska-Anchorage,I,Denver,I,3,2,1.0
2009,2009-01-31,St. Mary's,III,Bethel,III,3,4,0.0
2009,2009-01-31,Massachusetts-Boston,III,Castleton,III,2,3,0.0
2009,2009-01-31,Morrisville,III,Plattsburgh,III,0,5,0.0
2009,2009-01-31,Amherst,III,Connecticut College,III,7,1,1.0
2009,2009-01-31,Sacred Heart,I,Canisius,I,1,5,0.0
2009,2009-01-31,Curry,III,Nichols,III,2,3,0.0
2009,2009-01-31,St. Scholastica,III,St. Norbert,III,3,0,1.0
2009,2009-01-31,Stonehill,II,Suffolk,III,8,5,1.0
2009,2009-01-31,Wisconsin-Eau Claire,III,Wisconsin-River Falls,III,1,2,0.0
2009,2009-01-31,Wisconsin-Stevens Point,III,Wisconsin-Stout,III,3,6,0.0
2009,2009-01-31,Babson,III,Skidmore,III,1,4,0.0
2009,2009-01-31,Hamline,III,St. Thomas,III,5,3,1.0
2009,2009-01-31,Framingham State,III,Worcester State,III,3,3,0.5
2009,2009-01-31,Norwich,III,New England College,III,2,2,0.5
2009,2009-01-31,Plymouth State,III,Wentworth,III,3,5,0.0
2009,2009-01-31,Lawrence,III,Minn.-Crookston,II,5,4,1.0
2009,2009-01-31,Hamilton,III,Tufts,III,3,2,1.0
2009,2009-01-31,Northern Michigan,I,Western Michigan,I,4,3,1.0
2009,2009-01-31,Notre Dame,I,Michigan,I,3,2,1.0
2009,2009-02-01,Massachusetts,I,Maine,I,1,2,0.0
2009,2009-02-02,Salve Regina,III,Stonehill,II,3,6,0.0
2009,2009-02-02,Williams,III,Plattsburgh,III,1,6,0.0
2009,2009-02-02,Northeastern,I,Boston College,I,6,1,1.0
2009,2009-02-02,Harvard,I,Boston University,I,3,4,0.0
2009,2009-02-03,Canisius,I,Mercyhurst,I,3,2,1.0
2009,2009-02-03,Franklin Pierce,II,St. Anselm,II,4,5,0.0
2009,2009-02-03,Tufts,III,Suffolk,III,4,1,1.0
2009,2009-02-03,Assumption,II,Johnson and Wales,III,4,8,0.0
2009,2009-02-03,So. New Hampshire,II,St. Michael's,II,3,5,0.0
2009,2009-02-04,Western New England,III,Stonehill,II,5,4,1.0
2009,2009-02-04,Worcester State,III,Westfield State,III,3,5,0.0
2009,2009-02-04,Wentworth,III,Becker,III,10,0,1.0
2009,2009-02-04,Massachusetts-Dartmouth,III,Salve Regina,III,8,2,1.0
2009,2009-02-05,Assumption,II,Fitchburg State,III,1,4,0.0
2009,2009-02-05,Suffolk,III,Western New England,III,2,1,1.0
2009,2009-02-05,Plymouth State,III,Curry,III,3,4,0.0
2009,2009-02-06,Geneseo,III,Potsdam,III,3,5,0.0
2009,2009-02-06,Castleton,III,Salem State,III,2,1,1.0
2009,2009-02-06,Harvard,I,Yale,I,1,5,0.0
2009,2009-02-06,Bethel,III,St. Olaf,III,1,4,0.0
2009,2009-02-06,Augsburg,III,Hamline,III,6,3,1.0
2009,2009-02-06,Wisconsin-Stout,III,Lake Forest,III,5,1,1.0
2009,2009-02-06,Merrimack,I,Northeastern,I,3,4,0.0
2009,2009-02-06,Ferris State,I,Michigan State,I,2,2,0.5
2009,2009-02-06,Marian,III,Concordia (Wis.),III,3,4,0.0
2009,2009-02-06,Connecticut,I,Air Force,I,2,3,0.0
2009,2009-02-06,Williams,III,Norwich,III,0,4,0.0
2009,2009-02-06,Manhattanville,III,Lebanon Valley,III,6,1,1.0
2009,2009-02-06,Clarkson,I,St. Lawrence,I,3,3,0.5
2009,2009-02-06,Milwaukee School of Engineering,III,Adrian,III,0,5,0.0
2009,2009-02-06,Denver,I,Minnesota-Duluth,I,4,3,1.0
2009,2009-02-06,St. Cloud State,I,Alaska-Anchorage,I,3,1,1.0
2009,2009-02-06,Colby,III,Amherst,III,2,4,0.0
2009,2009-02-06,St. Anselm,II,Babson,III,3,10,0.0
2009,2009-02-06,Alabama-Huntsville,I,Bemidji State,I,0,2,0.0
2009,2009-02-06,Colorado College,I,Michigan Tech,I,2,2,0.5
2009,2009-02-06,Northland,III,Lawrence,III,0,3,0.0
2009,2009-02-06,Massachusetts-Lowell,I,Boston University,I,3,5,0.0
2009,2009-02-06,Bowdoin,III,Hamilton,III,3,2,1.0
2009,2009-02-06,Providence,I,Vermont,I,1,4,0.0
2009,2009-02-06,Massachusetts,I,Boston College,I,0,2,0.0
2009,2009-02-06,Quinnipiac,I,Cornell,I,1,2,0.0
2009,2009-02-06,Canisius,I,Army,I,1,4,0.0
2009,2009-02-06,Notre Dame,I,Ohio State,I,4,3,1.0
2009,2009-02-06,Sacred Heart,I,RIT,I,6,4,1.0
2009,2009-02-06,Oswego,III,Morrisville,III,3,1,1.0
2009,2009-02-06,Dartmouth,I,Brown,I,5,2,1.0
2009,2009-02-06,American International,I,Mercyhurst,I,0,2,0.0
2009,2009-02-06,St. Thomas,III,St. Mary's,III,7,1,1.0
2009,2009-02-06,New England College,III,Massachusetts-Boston,III,5,2,1.0
2009,2009-02-06,Brockport,III,Plattsburgh,III,2,4,0.0
2009,2009-02-06,Middlebury,III,St. Michael's,II,12,2,1.0
2009,2009-02-06,St. John's,III,Concordia (Minn.),III,6,3,1.0
2009,2009-02-06,Princeton,I,Colgate,I,3,2,1.0
2009,2009-02-06,Wisconsin-Eau Claire,III,Wisconsin-Superior,III,3,6,0.0
2009,2009-02-06,Bowling Green,I,Northern Michigan,I,0,3,0.0
2009,2009-02-06,Western Michigan,I,Nebraska-Omaha,I,1,1,0.5
2009,2009-02-06,Wisconsin,I,Minnesota,I,3,2,1.0
2009,2009-02-06,Maine,I,New Hampshire,I,1,4,0.0
2009,2009-02-06,Wisconsin-Stevens Point,III,St. Scholastica,III,4,1,1.0
2009,2009-02-06,Wisconsin-River Falls,III,St. Norbert,III,1,4,0.0
2009,2009-02-06,Minn.-Crookston,II,Finlandia,III,1,7,0.0
2009,2009-02-06,Utica,III,Neumann,III,2,9,0.0
2009,2009-02-06,Robert Morris,I,Niagara,I,2,4,0.0
2009,2009-02-06,Bentley,I,Holy Cross,I,4,1,1.0
2009,2009-02-06,Union,I,Rensselaer,I,3,0,1.0
2009,2009-02-06,Skidmore,III,Southern Maine,III,2,3,0.0
2009,2009-02-06,Lake Superior,I,Michigan,I,2,6,0.0
2009,2009-02-07,Framingham State,III,Nichols,III,0,10,0.0
2009,2009-02-07,Franklin Pierce,II,Massachusetts-Dartmouth,III,1,4,0.0
2009,2009-02-07,Wisconsin-Stout,III,St. Norbert,III,4,3,1.0
2009,2009-02-07,Robert Morris,I,Niagara,I,3,6,0.0
2009,2009-02-07,Denver,I,Minnesota-Duluth,I,2,4,0.0
2009,2009-02-07,St. Mary's,III,St. Thomas,III,2,9,0.0
2009,2009-02-07,Hobart,III,Elmira,III,3,2,1.0
2009,2009-02-07,Castleton,III,Southern Maine,III,2,0,1.0
2009,2009-02-07,Colby,III,Hamilton,III,1,3,0.0
2009,2009-02-07,Brown,I,Merrimack,I,0,2,0.0
2009,2009-02-07,Wisconsin-Stevens Point,III,Wisconsin-Superior,III,1,6,0.0
2009,2009-02-07,Cortland,III,Morrisville,III,6,1,1.0
2009,2009-02-07,Dartmouth,I,Yale,I,1,3,0.0
2009,2009-02-07,Colorado College,I,Michigan Tech,I,4,1,1.0
2009,2009-02-07,Middlebury,III,Norwich,III,4,2,1.0
2009,2009-02-07,Alabama-Huntsville,I,Bemidji State,I,2,4,0.0
2009,2009-02-07,New England College,III,Babson,III,0,6,0.0
2009,2009-02-07,St. John's,III,Concordia (Minn.),III,3,2,1.0
2009,2009-02-07,Lake Superior,I,Michigan,I,1,2,0.0
2009,2009-02-07,St. Cloud State,I,Alaska-Anchorage,I,1,2,0.0
2009,2009-02-07,Wisconsin-River Falls,III,Lake Forest,III,0,0,0.5
2009,2009-02-07,Manhattanville,III,Lebanon Valley,III,5,0,1.0
2009,2009-02-07,Michigan State,I,Ferris State,I,1,0,1.0
2009,2009-02-07,Stonehill,II,Assumption,II,0,3,0.0
2009,2009-02-07,St. Lawrence,I,Clarkson,I,1,3,0.0
2009,2009-02-07,Maine,I,New Hampshire,I,1,0,1.0
2009,2009-02-07,Sacred Heart,I,RIT,I,3,5,0.0
2009,2009-02-07,Geneseo,III,Plattsburgh,III,1,4,0.0
2009,2009-02-07,Canisius,I,Army,I,2,2,0.5
2009,2009-02-07,Connecticut College,III,Wesleyan,III,5,2,1.0
2009,2009-02-07,Quinnipiac,I,Colgate,I,2,3,0.0
2009,2009-02-07,St. Olaf,III,Bethel,III,5,2,1.0
2009,2009-02-07,Minn.-Crookston,II,Finlandia,III,1,6,0.0
2009,2009-02-07,Connecticut,I,Air Force,I,1,4,0.0
2009,2009-02-07,Princeton,I,Cornell,I,2,1,1.0
2009,2009-02-07,Bowdoin,III,Amherst,III,3,4,0.0
2009,2009-02-07,Milwaukee School of Engineering,III,Adrian,III,1,7,0.0
2009,2009-02-07,Fitchburg State,III,Suffolk,III,0,4,0.0
2009,2009-02-07,Holy Cross,I,Bentley,I,1,4,0.0
2009,2009-02-07,Hamline,III,Augsburg,III,4,5,0.0
2009,2009-02-07,Worcester State,III,So. New Hampshire,II,4,4,0.5
2009,2009-02-07,Buffalo State,III,Fredonia,III,3,3,0.5
2009,2009-02-07,Johnson and Wales,III,Plymouth State,III,4,5,0.0
2009,2009-02-07,Wisconsin,I,Minnesota,I,5,4,1.0
2009,2009-02-07,Brockport,III,Potsdam,III,8,6,1.0
2009,2009-02-07,Utica,III,Neumann,III,7,3,1.0
2009,2009-02-07,Tufts,III,Trinity,III,0,3,0.0
2009,2009-02-07,Bowling Green,I,Northern Michigan,I,1,4,0.0
2009,2009-02-07,American International,I,Mercyhurst,I,2,6,0.0
2009,2009-02-07,Massachusetts-Lowell,I,Massachusetts,I,2,1,1.0
2009,2009-02-07,Western Michigan,I,Nebraska-Omaha,I,5,0,1.0
2009,2009-02-07,Providence,I,Vermont,I,1,4,0.0
2009,2009-02-07,Wentworth,III,Salve Regina,III,4,1,1.0
2009,2009-02-07,Rensselaer,I,Union,I,1,2,0.0
2009,2009-02-07,Williams,III,St. Michael's,II,2,1,1.0
2009,2009-02-07,Concordia (Wis.),III,Marian,III,1,3,0.0
2009,2009-02-07,St. Anselm,II,Massachusetts-Boston,III,4,1,1.0
2009,2009-02-07,Wisconsin-Eau Claire,III,St. Scholastica,III,1,3,0.0
2009,2009-02-07,Skidmore,III,Salem State,III,2,2,0.5
2009,2009-02-07,Northland,III,Lawrence,III,0,4,0.0
2009,2009-02-08,Tufts,III,Wesleyan,III,2,3,0.0
2009,2009-02-08,Western New England,III,Westfield State,III,0,7,0.0
2009,2009-02-08,Connecticut College,III,Trinity,III,6,3,1.0
2009,2009-02-08,Notre Dame,I,Ohio State,I,1,4,0.0
2009,2009-02-09,Harvard,I,Boston College,I,3,4,0.0
2009,2009-02-09,Northeastern,I,Boston University,I,2,5,0.0
2009,2009-02-10,St. Anselm,II,So. New Hampshire,II,5,2,1.0
2009,2009-02-10,Framingham State,III,Stonehill,II,1,7,0.0
2009,2009-02-10,Westfield State,III,Curry,III,2,10,0.0
2009,2009-02-10,Worcester State,III,Western New England,III,5,2,1.0
2009,2009-02-11,Assumption,II,Becker,III,3,1,1.0
2009,2009-02-11,Johnson and Wales,III,Fitchburg State,III,2,5,0.0
2009,2009-02-11,Suffolk,III,Plymouth State,III,5,2,1.0
2009,2009-02-12,Western New England,III,Johnson and Wales,III,2,2,0.5
2009,2009-02-12,Worcester State,III,Curry,III,2,9,0.0
2009,2009-02-12,Westfield State,III,Stonehill,II,2,4,0.0
2009,2009-02-12,Massachusetts-Dartmouth,III,Wentworth,III,1,4,0.0
2009,2009-02-12,So. New Hampshire,II,Franklin Pierce,II,6,3,1.0
2009,2009-02-13,Nebraska-Omaha,I,Michigan,I,3,8,0.0
2009,2009-02-13,Babson,III,Middlebury,III,2,3,0.0
2009,2009-02-13,Manhattanville,III,Utica,III,5,3,1.0
2009,2009-02-13,Brown,I,Rensselaer,I,3,4,0.0
2009,2009-02-13,Vermont,I,Merrimack,I,2,3,0.0
2009,2009-02-13,Northern Michigan,I,Notre Dame,I,5,9,0.0
2009,2009-02-13,Wesleyan,III,Bowdoin,III,3,5,0.0
2009,2009-02-13,Massachusetts-Boston,III,Williams,III,3,4,0.0
2009,2009-02-13,Fredonia,III,Morrisville,III,5,4,1.0
2009,2009-02-13,Providence,I,New Hampshire,I,4,4,0.5
2009,2009-02-13,Denver,I,Colorado College,I,3,3,0.5
2009,2009-02-13,Northeastern,I,Massachusetts,I,5,3,1.0
2009,2009-02-13,Army,I,Sacred Heart,I,4,3,1.0
2009,2009-02-13,St. Michael's,II,Castleton,III,3,8,0.0
2009,2009-02-13,Clarkson,I,Princeton,I,3,5,0.0
2009,2009-02-13,Neumann,III,Hobart,III,4,3,1.0
2009,2009-02-13,Ohio State,I,Michigan State,I,1,1,0.5
2009,2009-02-13,Massachusetts-Lowell,I,Boston College,I,6,0,1.0
2009,2009-02-13,St. John's,III,Hamline,III,3,2,1.0
2009,2009-02-13,St. Mary's,III,Augsburg,III,2,6,0.0
2009,2009-02-13,Adrian,III,Concordia (Wis.),III,4,1,1.0
2009,2009-02-13,Finlandia,III,Lawrence,III,3,2,1.0
2009,2009-02-13,Alaska-Anchorage,I,Minnesota,I,2,2,0.5
2009,2009-02-13,Amherst,III,St. Anselm,II,4,3,1.0
2009,2009-02-13,Minnesota State,I,North Dakota,I,1,4,0.0
2009,2009-02-13,St. Lawrence,I,Quinnipiac,I,4,3,1.0
2009,2009-02-13,Norwich,III,Skidmore,III,3,3,0.5
2009,2009-02-13,Oswego,III,Brockport,III,5,4,1.0
2009,2009-02-13,Air Force,I,Bentley,I,3,2,1.0
2009,2009-02-13,Michigan Tech,I,St. Cloud State,I,2,3,0.0
2009,2009-02-13,Southern Maine,III,Connecticut College,III,2,3,0.0
2009,2009-02-13,Niagara,I,Alabama-Huntsville,I,4,2,1.0
2009,2009-02-13,Lebanon Valley,III,Elmira,III,2,9,0.0
2009,2009-02-13,Trinity,III,Colby,III,5,2,1.0
2009,2009-02-13,Mercyhurst,I,Connecticut,I,6,3,1.0
2009,2009-02-13,Gustavus Adolphus,III,Concordia (Minn.),III,1,3,0.0
2009,2009-02-13,Cornell,I,Dartmouth,I,4,5,0.0
2009,2009-02-13,Miami,I,Lake Superior,I,2,1,1.0
2009,2009-02-13,Wisconsin-River Falls,III,Wisconsin-Stout,III,5,6,0.0
2009,2009-02-13,Boston University,I,Maine,I,7,2,1.0
2009,2009-02-13,Cortland,III,Geneseo,III,2,3,0.0
2009,2009-02-13,St. Scholastica,III,Wisconsin-Superior,III,3,4,0.0
2009,2009-02-13,Ferris State,I,Bowling Green,I,3,2,1.0
2009,2009-02-13,Hamilton,III,New England College,III,3,5,0.0
2009,2009-02-13,Colgate,I,Harvard,I,2,3,0.0
2009,2009-02-13,Minn.-Crookston,II,Northland,III,4,1,1.0
2009,2009-02-13,St. Thomas,III,St. Olaf,III,2,2,0.5
2009,2009-02-13,Yale,I,Union,I,4,2,1.0
2009,2009-02-13,RIT,I,Holy Cross,I,6,0,1.0
2009,2009-02-13,American International,I,Canisius,I,0,3,0.0
2009,2009-02-13,Salem State,III,Tufts,III,3,4,0.0
2009,2009-02-13,Milwaukee School of Engineering,III,Marian,III,3,1,1.0
2009,2009-02-13,Alaska,I,Western Michigan,I,0,3,0.0
2009,2009-02-14,Clarkson,I,Quinnipiac,I,3,5,0.0
2009,2009-02-14,Massachusetts-Boston,III,Middlebury,III,3,2,1.0
2009,2009-02-14,Northern Michigan,I,Notre Dame,I,2,5,0.0
2009,2009-02-14,Southern Maine,III,Tufts,III,5,5,0.5
2009,2009-02-14,Massachusetts,I,Northeastern,I,4,1,1.0
2009,2009-02-14,Babson,III,Williams,III,1,5,0.0
2009,2009-02-14,Potsdam,III,Plattsburgh,III,1,8,0.0
2009,2009-02-14,St. Michael's,II,Skidmore,III,1,7,0.0
2009,2009-02-14,New Hampshire,I,Providence,I,4,2,1.0
2009,2009-02-14,Wesleyan,III,Colby,III,2,1,1.0
2009,2009-02-14,Lebanon Valley,III,Elmira,III,1,3,0.0
2009,2009-02-14,Trinity,III,Bowdoin,III,3,0,1.0
2009,2009-02-14,Ferris State,I,Bowling Green,I,1,3,0.0
2009,2009-02-14,Sacred Heart,I,Army,I,1,3,0.0
2009,2009-02-14,Norwich,III,Castleton,III,2,3,0.0
2009,2009-02-14,Hamilton,III,St. Anselm,II,2,4,0.0
2009,2009-02-14,Colgate,I,Dartmouth,I,1,0,1.0
2009,2009-02-14,American International,I,Canisius,I,1,5,0.0
2009,2009-02-14,Hamline,III,St. John's,III,4,1,1.0
2009,2009-02-14,Adrian,III,Concordia (Wis.),III,7,4,1.0
2009,2009-02-14,Massachusetts-Dartmouth,III,Framingham State,III,4,2,1.0
2009,2009-02-14,Mercyhurst,I,Connecticut,I,7,4,1.0
2009,2009-02-14,Niagara,I,Alabama-Huntsville,I,1,3,0.0
2009,2009-02-14,Manhattanville,III,Utica,III,4,2,1.0
2009,2009-02-14,Western New England,III,Becker,III,0,3,0.0
2009,2009-02-14,Stonehill,II,Franklin Pierce,II,6,3,1.0
2009,2009-02-14,Wentworth,III,So. New Hampshire,II,5,3,1.0
2009,2009-02-14,Bemidji State,I,Robert Morris,I,0,3,0.0
2009,2009-02-14,Neumann,III,Hobart,III,2,6,0.0
2009,2009-02-14,Alaska,I,Western Michigan,I,4,3,1.0
2009,2009-02-14,Gustavus Adolphus,III,Concordia (Minn.),III,8,1,1.0
2009,2009-02-14,Air Force,I,Bentley,I,1,4,0.0
2009,2009-02-14,Nichols,III,Suffolk,III,3,4,0.0
2009,2009-02-14,Buffalo State,III,Morrisville,III,5,1,1.0
2009,2009-02-14,Cortland,III,Brockport,III,3,5,0.0
2009,2009-02-14,Salem State,III,Connecticut College,III,4,2,1.0
2009,2009-02-14,Nebraska-Omaha,I,Michigan,I,2,4,0.0
2009,2009-02-14,Ohio State,I,Michigan State,I,1,2,0.0
2009,2009-02-14,Oswego,III,Geneseo,III,5,0,1.0
2009,2009-02-14,Marian,III,Milwaukee School of Engineering,III,2,3,0.0
2009,2009-02-14,Alaska-Anchorage,I,Minnesota,I,2,4,0.0
2009,2009-02-14,Yale,I,Rensselaer,I,4,1,1.0
2009,2009-02-14,Miami,I,Lake Superior,I,4,0,1.0
2009,2009-02-14,Boston University,I,Maine,I,2,2,0.5
2009,2009-02-14,Wisconsin-Eau Claire,III,Wisconsin-Stevens Point,III,4,5,0.0
2009,2009-02-14,RIT,I,Holy Cross,I,3,1,1.0
2009,2009-02-14,St. Norbert,III,Lake Forest,III,4,3,1.0
2009,2009-02-14,Brown,I,Union,I,1,3,0.0
2009,2009-02-14,Fitchburg State,III,Plymouth State,III,4,1,1.0
2009,2009-02-14,Amherst,III,New England College,III,5,2,1.0
2009,2009-02-14,Boston College,I,Massachusetts-Lowell,I,4,4,0.5
2009,2009-02-14,Vermont,I,Merrimack,I,4,3,1.0
2009,2009-02-14,Finlandia,III,Lawrence,III,1,2,0.0
2009,2009-02-14,Minn.-Crookston,II,Northland,III,3,0,1.0
2009,2009-02-14,St. Lawrence,I,Princeton,I,3,1,1.0
2009,2009-02-14,Curry,III,Johnson and Wales,III,3,2,1.0
2009,2009-02-14,Cornell,I,Harvard,I,2,4,0.0
2009,2009-02-14,Michigan Tech,I,St. Cloud State,I,2,4,0.0
2009,2009-02-14,Augsburg,III,St. Mary's,III,9,3,1.0
2009,2009-02-14,St. Olaf,III,St. Thomas,III,4,2,1.0
2009,2009-02-14,Minnesota State,I,North Dakota,I,3,4,0.0
2009,2009-02-15,Bemidji State,I,Robert Morris,I,3,3,0.5
2009,2009-02-15,Assumption,II,Nichols,III,3,5,0.0
2009,2009-02-16,Worcester State,III,Salve Regina,III,8,12,0.0
2009,2009-02-16,Fitchburg State,III,Franklin Pierce,II,4,2,1.0
2009,2009-02-17,Suffolk,III,Curry,III,0,4,0.0
2009,2009-02-17,Framingham State,III,Western New England,III,3,5,0.0
2009,2009-02-17,Westfield State,III,Wentworth,III,4,7,0.0
2009,2009-02-17,Connecticut,I,American International,I,6,2,1.0
2009,2009-02-18,Stonehill,II,So. New Hampshire,II,2,7,0.0
2009,2009-02-18,Nichols,III,Massachusetts-Dartmouth,III,3,1,1.0
2009,2009-02-19,Assumption,II,Worcester State,III,5,8,0.0
2009,2009-02-19,Bemidji State,I,Niagara,I,3,1,1.0
2009,2009-02-20,Yale,I,Quinnipiac,I,3,3,0.5
2009,2009-02-20,Minn.-Crookston,II,Milwaukee School of Engineering,III,4,1,1.0
2009,2009-02-20,Wisconsin-Stevens Point,III,St. Norbert,III,3,8,0.0
2009,2009-02-20,Skidmore,III,Trinity,III,5,1,1.0
2009,2009-02-20,Union,I,Colgate,I,2,2,0.5
2009,2009-02-20,Tufts,III,Massachusetts-Boston,III,4,2,1.0
2009,2009-02-20,Lake Forest,III,Wisconsin-Superior,III,3,4,0.0
2009,2009-02-20,Colby,III,Norwich,III,3,12,0.0
2009,2009-02-20,Boston College,I,New Hampshire,I,2,3,0.0
2009,2009-02-20,American International,I,Sacred Heart,I,3,6,0.0
2009,2009-02-20,Notre Dame,I,Nebraska-Omaha,I,4,3,1.0
2009,2009-02-20,Michigan,I,Ohio State,I,4,1,1.0
2009,2009-02-20,Maine,I,Massachusetts,I,3,4,0.0
2009,2009-02-20,Minnesota-Duluth,I,Michigan Tech,I,4,1,1.0
2009,2009-02-20,Holy Cross,I,Air Force,I,3,4,0.0
2009,2009-02-20,Ferris State,I,Alaska,I,1,2,0.0
2009,2009-02-20,Middlebury,III,Amherst,III,3,4,0.0
2009,2009-02-20,Northeastern,I,Boston University,I,2,2,0.5
2009,2009-02-20,Geneseo,III,Buffalo State,III,6,3,1.0
2009,2009-02-20,Bowdoin,III,St. Michael's,II,4,1,1.0
2009,2009-02-20,Dartmouth,I,Clarkson,I,3,6,0.0
2009,2009-02-20,Minnesota,I,Colorado College,I,3,4,0.0
2009,2009-02-20,Potsdam,III,Cortland,III,4,1,1.0
2009,2009-02-20,Western Michigan,I,Lake Superior,I,4,7,0.0
2009,2009-02-20,Canisius,I,Connecticut,I,4,3,1.0
2009,2009-02-20,North Dakota,I,Alaska-Anchorage,I,2,1,1.0
2009,2009-02-20,Bemidji State,I,Niagara,I,4,1,1.0
2009,2009-02-20,RIT,I,Army,I,3,2,1.0
2009,2009-02-20,Gustavus Adolphus,III,Hamline,III,2,5,0.0
2009,2009-02-20,Massachusetts-Lowell,I,Vermont,I,3,3,0.5
2009,2009-02-20,Wisconsin-Eau Claire,III,Wisconsin-Stout,III,3,5,0.0
2009,2009-02-20,Mercyhurst,I,Bentley,I,6,4,1.0
2009,2009-02-20,Rensselaer,I,Cornell,I,1,4,0.0
2009,2009-02-20,Hobart,III,Manhattanville,III,1,1,0.5
2009,2009-02-20,St. Thomas,III,Bethel,III,4,3,1.0
2009,2009-02-20,Connecticut College,III,Babson,III,2,5,0.0
2009,2009-02-20,Robert Morris,I,Alabama-Huntsville,I,3,1,1.0
2009,2009-02-20,Northland,III,Adrian,III,1,10,0.0
2009,2009-02-20,Neumann,III,Lebanon Valley,III,9,2,1.0
2009,2009-02-20,Northern Michigan,I,Miami,I,2,1,1.0
2009,2009-02-20,Elmira,III,Utica,III,4,4,0.5
2009,2009-02-20,Denver,I,Wisconsin,I,4,3,1.0
2009,2009-02-20,Wisconsin-River Falls,III,St. Scholastica,III,0,2,0.0
2009,2009-02-20,Brockport,III,Fredonia,III,2,5,0.0
2009,2009-02-20,St. Anselm,II,Salem State,III,2,5,0.0
2009,2009-02-20,New England College,III,Southern Maine,III,2,2,0.5
2009,2009-02-20,Harvard,I,St. Lawrence,I,2,2,0.5
2009,2009-02-20,Williams,III,Hamilton,III,2,3,0.0
2009,2009-02-20,Castleton,III,Wesleyan,III,3,2,1.0
2009,2009-02-20,Augsburg,III,St. Olaf,III,2,6,0.0
2009,2009-02-20,Brown,I,Princeton,I,1,4,0.0
2009,2009-02-20,Concordia (Wis.),III,Lawrence,III,0,4,0.0
2009,2009-02-20,Bowling Green,I,Michigan State,I,2,3,0.0
2009,2009-02-20,Plattsburgh,III,Oswego,III,2,1,1.0
2009,2009-02-20,Finlandia,III,Marian,III,3,5,0.0
2009,2009-02-21,Minnesota,I,Colorado College,I,3,5,0.0
2009,2009-02-21,Massachusetts-Dartmouth,III,Johnson and Wales,III,4,2,1.0
2009,2009-02-21,Wisconsin-Stevens Point,III,St. Norbert,III,3,4,0.0
2009,2009-02-21,Western Michigan,I,Lake Superior,I,4,1,1.0
2009,2009-02-21,Brockport,III,Buffalo State,III,1,4,0.0
2009,2009-02-21,Bowdoin,III,Norwich,III,1,2,0.0
2009,2009-02-21,Union,I,Cornell,I,2,5,0.0
2009,2009-02-21,Becker,III,Stonehill,II,1,1,0.5
2009,2009-02-21,Holy Cross,I,Air Force,I,2,3,0.0
2009,2009-02-21,New Hampshire,I,Boston College,I,4,2,1.0
